Title,Source,PublishedAt,Description,URL,RegionSource,TaxonomyCode,RiskCategory,AffectedSupplier,ImpactedLocation,EstimatedSeverity
Israël commande 25 des derniers chasseurs F-15 à Boeing,F-aero,2024-11-08 19:32:48,Israël commande 25 des derniers chasseurs F-15 à Boeing  F-aero,https://news.google.com/rss/articles/CBMif0FVX3lxTE5FLWVEMWhKREdmTmhCWFhhVXl2SW9RNUN5QVVhaTBGUWRRM05uNGNQOFpOVTVaUzFNVzZzV3FGUHpjWGx2QnZla3F6Slljclo2TDlSRlNwV3Y0Zm1KeURSdU8tQk4tWlFtNm82YlJvalZEM2FBZlJlWjR0YXB6dkE?oc=5,France (FR),MP,"Manufacturing & Production (Autoclave downtime, kiln shutdowns, factory floor capacity constraints)",Boeing (Direct),"Renton, WA, US",2.5
F/A-18 Block III Super Hornet Tour,Aerocontact.com,2020-08-14 16:35:34,F/A-18 Block III Super Hornet Tour  Aerocontact.com,https://news.google.com/rss/articles/CBMif0FVX3lxTE9HdUQ4ZTZ1YjJMZkNMaURWcUJmQjgtazNZQ1NseVNYOEk0WVRwdW1QdE9zVkpzUnFhUWpJSEM3MmptM0ZMSzJzX2R3d05pcUc5TEVKak0yS3U0QXRuWlBubFhWRlI4cmpNT1lFYnhEQTBkY2QzVU95QWZpUTcxYUE?oc=5,France (FR),MP,"Manufacturing & Production (Autoclave downtime, kiln shutdowns, factory floor capacity constraints)",Undetermined Supplier,"Toulouse, FR",2.5
Une balle découverte dans le vol United Airlines UA1511 à Newark,ulysse.com,2026-02-20 08:00:00,Une balle découverte dans le vol United Airlines UA1511 à Newark  ulysse.com,https://news.google.com/rss/articles/CBMieEFVX3lxTE1zT2VxSXVlN3F5Mms0OHpoQUZaSkt3NU1NRjlvelBTRk9tZ0RCOFBaUHpPT3BjWmpVUENfRFc2TFVWeXozc3pXYjNfSnpsZXJEMk5Zd2VUMTFNWkVUNU9XUWlCNUpxeWVIQWVSdzU3OXk4N0ZmQnR4ZQ?oc=5,France (FR),GT,"Geopolitical & Trade (Export restrictions, sanctions, tariffs, trade war/conflicts)",Undetermined Supplier,"Toulouse, FR",2.5
Boeing annonce le lancement d’une augmentation de capital d’environ 19 milliards de dollars,Virgule.lu,2024-10-28 07:00:00,Boeing annonce le lancement d’une augmentation de capital d’environ 19 milliards de dollars  Virgule.lu,https://news.google.com/rss/articles/CBMi0wFBVV95cUxPVVZQOHpPRTl6eVFvdXVvM2hnNzU5YndPMGs2a3RjM0lrWEhQcHFPalByUGVzRHlTZS1LQzB3Z0VUUks5Y1pjVUVNUmpJTGlkdzNncE9ydlRLaFVXNGZlUXZ3TDhieU9vNk41anhIU2pCWUVSV1NMU1YwT3NnUThMcXYtdVRRRC1uUzUyQjNxUEZPSHl2bUViOUJ3SHN5WGRZWHE1T2x0dzdHd0ZzZERSQklFano5XzNUYU1sSWU1c3RTcGw1Rzd4dDBYRWdFaDV5LUpF?oc=5,France (FR),CS,"Cyber & IT Security (Ransomware attacks, IT/system outages, data breaches at key suppliers)",Boeing (Direct),"Renton, WA, US",2.5
Crouzet et Ratier-Figeac intègrent la Boeing French Team,Aerobuzz,2018-06-11 07:00:00,Crouzet et Ratier-Figeac intègrent la Boeing French Team  Aerobuzz,https://news.google.com/rss/articles/CBMilgFBVV95cUxPcHROZkI4Ty1UZ3YtU2dWU3gzUFJsNDR0aW1qQUtWVzlCZ1FoTFQtYzI0b0FsTWQ2SFpZWVA2WTdvUVQ4VGNLM2N3TldMOEdld3QtWEtndXp1NV8yRXdoTlJGX3p5bTMycUdTSmRPMU9qT2FzeTBYTmtUWENvcjJ2SjZ6UDZJbGVFSW5vQW1PVkpVS1lnM2c?oc=5,France (FR),MP,"Manufacturing & Production (Autoclave downtime, kiln shutdowns, factory floor capacity constraints)",Boeing (Direct),"Renton, WA, US",2.5
Boeing conteste le choix de Lockheed par le Danemark,Investir Les Echos,2016-09-15 07:00:00,Boeing conteste le choix de Lockheed par le Danemark  Investir Les Echos,https://news.google.com/rss/articles/CBMiwwFBVV95cUxQYnNCWHZRTDktZEpBZXJwUXF6ZjlzVXN2SjEwc0xXTFQ3UU1Bd01ibkdWVTRrYkpCS0c1LWhLWHBBYXRFUDNNcGJUZHVybGRvb0M1MVp0OXptNF9qYjZPTEtxSjFZeWFfOTJqUjZNZlhaRXE2Z1pVR25kRTlmTEhQbXNKUnpVMFJqeGxkS1ptNkRwckRVSE5sUFA2aTIxNzNLYXFVbWdQY1BIc2tNamhCd005MjY4Zm5FUk13TGtEQlpnaDg?oc=5,France (FR),MP,"Manufacturing & Production (Autoclave downtime, kiln shutdowns, factory floor capacity constraints)",Boeing (Direct),"Renton, WA, US",2.5
Nouveau retard de livraison de l'avion-citerne de Boeing-Armée US,Investir Les Echos,2018-03-08 08:00:00,Nouveau retard de livraison de l'avion-citerne de Boeing-Armée US  Investir Les Echos,https://news.google.com/rss/articles/CBMi0wFBVV95cUxPTzl4Q25rbVNzQVdxX2hYSUVVdkRSNFotVFZwY3pMb1lVZ2U4T1diNHBORS1OX1BLYm5TSkJnTGViSVYyZkppZDJiZnBsREdTVGVYTnR3bXd6Y2FCVDRDZHNjTDJUWHJlZldsWHZxQzU1Q0o4OHVBUW92eUQ0NGJFZUhUTE4wSUpjRTJiUVJpSk5WSHBpRUFSWHBvNGFNeXhLOFlrRTVNZ09CVUtreDBoemJTc0QtTFZWOFhhRi1md3hBN2t0VmwzU29BV0lOeG4wN3pR?oc=5,France (FR),CS,"Cyber & IT Security (Ransomware attacks, IT/system outages, data breaches at key suppliers)",Boeing (Direct),"Renton, WA, US",2.5
Ratier décroche sa place parmi la Boeing French Team,ladepeche.fr,2018-06-16 07:00:00,Ratier décroche sa place parmi la Boeing French Team  ladepeche.fr,https://news.google.com/rss/articles/CBMirgFBVV95cUxOcWpCOEFoQkhtS3dOZF9NdlpGZG9GRnRLRFoxcnVDRjdsZ1dCbllocTRHQ3dkM05SR21kWUdQSzVRQnNGRnlmZnJreGl5elNsQnhielhQY01jMlI4aFpiUW9BX0RTU0pDTy1tQmZpbThtdVhYMmh5VXBxVWlsaEM1dG9MREhqNWpudlc2SDRDSnI5d2lDZGo3REd1ZGZJM05WRDdiM1dCWENQTGhYd1E?oc=5,France (FR),MP,"Manufacturing & Production (Autoclave downtime, kiln shutdowns, factory floor capacity constraints)",Boeing (Direct),"Renton, WA, US",2.5
Boeing pourrait fermer temporairement son usine de 737 MAX,Challenges,2019-07-25 07:00:00,Boeing pourrait fermer temporairement son usine de 737 MAX  Challenges,https://news.google.com/rss/articles/CBMitgFBVV95cUxOZzJJWUptREEyQ1NVVjN6blgwWXVYZFk0OUs1TXlidzFuMncyWDIxSDZDNkJZNTdkQ1g2Qk5PQjFJcWpRWHZHenFiMkZoektYaFBVVG9oaDN6RnFSZWQwTUFOV2FPLTNRQmtuR21HdzREV2lwTU1hZzlNc01ialZIbFhGcVdYLXZKTDhlbWhpVGVEM2l2VFdLajRzMzJoanBBams0TUUyQmF0clFGS1FTZjZQaHFqZw?oc=5,France (FR),CS,"Cyber & IT Security (Ransomware attacks, IT/system outages, data breaches at key suppliers)",Boeing (Direct),"Renton, WA, US",2.5
«J’envoyais déjà des messages d’adieu» : un avion avec un moteur crachant des flammes obligé d’atterrir d’urgence en Italie (vidéos),CNews,2025-08-20 07:00:00,«J’envoyais déjà des messages d’adieu» : un avion avec un moteur crachant des flammes obligé d’atterrir d’urgence en Italie (vidéos)  CNews,https://news.google.com/rss/articles/CBMiuAFBVV95cUxNVEhlRlhDRlFhOTk4NWFma0J3U2o5dW5oTENRWFBSN1lxalJnUlUwUzhxZVdQQVBNMWxwY0t2bFUtcWw4N2JFTVdGTkdhTEM5YlVzME9ndC1Ia0ZDeW1nNXhINVAxRG9yOWdJLTdzeFc0TXludGtVOVBuRlh6TnMyb0lIRXdaME51NDU1TnQxN0luUWZQeGh5akY3MzY3OGZ5cEZ3aUhkaThsckd6WjJZWXJXVmZUbGJ40gG-AUFVX3lxTE9YV1BVUEg4UkRnSTRCRmo1OVpIRXJoNXRsUkdkZkREdF9DVWgtMUlvU2ZreUR3N0VKZTRlM0RKbl9lblhLemNxM09kd1pYQ01BVFM4LUpPVDVTOHR2dldkMHVlMWNQc1VfcHJQbUQ3UUV2NGRRcTlwOEVvRl9CREV0V2F1bXF2OFR4QVhFODZrMlJGNll1alI0bkFBV1dnbjFKd19tdHZFNExrRWU4TjlybHhoOFpKdFZuX3BKSmc?oc=5,France (FR),CS,"Cyber & IT Security (Ransomware attacks, IT/system outages, data breaches at key suppliers)",Undetermined Supplier,"Toulouse, FR",2.5
« Nous n’avons pas d’inquiétude dans l’absolu quant à la solidité de la supply chain en France face aux montées en cadences à venir »,Investir Les Echos,2015-06-12 07:00:00,« Nous n’avons pas d’inquiétude dans l’absolu quant à la solidité de la supply chain en France face aux montées en cadences à venir »  Investir Les Echos,https://news.google.com/rss/articles/CBMimwJBVV95cUxPelBiM2RBTG52TVNTUVpneTh2ZWdoeWlxX05PSktDOVMyQzJidWpTeW5FR25DcXpYakhJZHZWRVU5SGtUZ2t4NS1IU09IUEtqZ3FXWkVUUTZ0d09HMUdxTWkzMTRJTjVRTThXR1JFYk1BSmpUSWpXZWZZOTRjalNqYlF1bFJHSVkxMDVzQnIwMkRTd0RveWdHX2paNTRFbGVNdGlucWp5UmhHOEZOUkJGZDh6ZFNUN2wxZGdza0R3S045RmtxZ1QtdjRGQmdpY0xQSlFHbHNFSnppaXFPMlJpYVZiQi1yN1NHdUl3Qmk2UEVldkdaX3o0QUQxYnRKUDUtbDRNSjlFMlhNMVBuNDgwNVctblptbjNMSnkw?oc=5,France (FR),CS,"Cyber & IT Security (Ransomware attacks, IT/system outages, data breaches at key suppliers)",Undetermined Supplier,"Toulouse, FR",2.5
"Le F-15E, camion de transport de JDAM",Aerobuzz,2021-03-11 08:00:00,"Le F-15E, camion de transport de JDAM  Aerobuzz",https://news.google.com/rss/articles/CBMiggFBVV95cUxPX1pES1hsUkt2MkF4NUd5ZXZfWWZmYUFKeW5pd3BfdHZzeTZqdFBSbFB3RFRXT3RxRFBrTXJ4MnJqam9qRWpVQ2ItMEp4U3pPR3k0aDAzZUVoWlZfN2dJWDUtTTZYUzNDVnUwRUZ5UDNXZV9NR19mLTJFUUlZNTJiTnFn?oc=5,France (FR),LT,"Logistics & Transportation (Rail delays, port congestion, shipping/air cargo capacity bottlenecks)",Undetermined Supplier,"Toulouse, FR",2.5
Kuehne+Nagel met en service son premier Boeing 747-8 Freighter,Actu Transport Logistique,2022-11-28 08:00:00,Kuehne+Nagel met en service son premier Boeing 747-8 Freighter  Actu Transport Logistique,https://news.google.com/rss/articles/CBMi0AFBVV95cUxOZ2NtdjBXUFNXYWJKM1RlUGFzVUJnT1FHd2dvRWowX1lqLXQ3QVNrUS1tZGhsTjBjOVpVQ2hSc0F6ZHVEOGdIRUdiZkg2bzdhYy03YU1UTE5hVS1YVmFHZDl3cVVpWEdDODBJT25LMUJOTXhuSzY4cTFRdjZZU3BPeWlONVZRNzBRZFl2cmJSU1NlX3AyMEo3RjBfX3FPTXh5MDhKcldPSXZXeGUzbWs2TERtVmNfT1R5OWlxRDVOMF9qT1FmTkwxV1FpMEJ5WkFX?oc=5,France (FR),LT,"Logistics & Transportation (Rail delays, port congestion, shipping/air cargo capacity bottlenecks)",Boeing (Direct),"Renton, WA, US",2.5
"L'approvisionnement, point faible de Boeing et d'Airbus-expert",Investir Les Echos,2014-03-19 07:00:00,"L'approvisionnement, point faible de Boeing et d'Airbus-expert  Investir Les Echos",https://news.google.com/rss/articles/CBMizAFBVV95cUxNRmIySXZDZjVFUHduQmxINDJNNzMyVWhwNmxHdGdySEl5TVJxWUYwMnkzTHJWTFRILTcxT0VJdUliZXpsTUhxSTJ1SFltb213b1FJS25xQVc0RVZsMUFJXzNNRnl4WWtpT3BnYjdUR3NPaEd5MXVyVEtkOXBteENRVEVvWDBZRnc4Q1FEai1Ob2E5T1E0X3dZTWZCcC01MVJlbTBkUm1fTWVPcWJOaDBKZ3U5WGpuQzJKWno4Z2xhU0lNZ3hpTnBiYUVOVVA?oc=5,France (FR),MP,"Manufacturing & Production (Autoclave downtime, kiln shutdowns, factory floor capacity constraints)",Boeing (Direct),"Renton, WA, US",2.5
Casablanca Aéronautique fabriquera des pièces pour le Boeing 737 MAX,Le Matin.ma,2025-06-16 07:00:00,Casablanca Aéronautique fabriquera des pièces pour le Boeing 737 MAX  Le Matin.ma,https://news.google.com/rss/articles/CBMipgFBVV95cUxPZDBVbS1qdmVLVW9xYUFCaGtCODNEbmlIVkp0eDYyT1ZIQUJjLTV2M2xKY1hNNzdVMmhFS2R6UEV2ZjRnTF9mbjMzRUFGS3Z5QjcwNnNKaF9OQUVTd01aWnd6N1kyUGtCTXh0UktzQ01TVHdFOG5zcC03T2d5a016NzdxNXU5azBDSW9hWTZkUmtCYW5uTFFQdmxGMVRwYnBZTThudVNB0gGrAUFVX3lxTE12WTRYVGNKQmVnX0VVbmthcG8wOUE3WTRlWEgyamVkcGpyWmQ5ci1pTGsyR0RJaWl1bzM4NUJha01BbEp6OFNXOTg3OFBHdTNKY2tpMnNISVNCaUNJUzNleHNCTVZMQlVmZTZwS0JvdGx0MzBLbWZ6V2h0dnM5LXd6REVKblBoT2laZVUtcGhZazlnRU5qTG1nX0xJTFBSd3QzMFMtYTJDczI0OA?oc=5,France (FR),MP,"Manufacturing & Production (Autoclave downtime, kiln shutdowns, factory floor capacity constraints)",Boeing (Direct),"Renton, WA, US",2.5
Boeing et Lockheed-Martin contestent l'attribution du contrat du futur bombardier de l'US Air Force,Zone Militaire,2015-11-07 08:00:00,Boeing et Lockheed-Martin contestent l'attribution du contrat du futur bombardier de l'US Air Force  Zone Militaire,https://news.google.com/rss/articles/CBMiygFBVV95cUxQcnpUOUxTeWtwcWtOOHNfblZHeXNkbEh1LUZkUm9HelVEbm1XNUpqRW5ibGFXd2stVmJRR3dkYkd0QTNzb2NXR2M4eFVRTEhzUmQ0VGJ3STNmNVoySmRUbHhod0J6ekFaLWlkRmtrYnItQkpMc1JxV0M1bmY3YnRXN0tMWGMwc3NjRGxIYU5DeVVxUXMyYkU2dHc1MWtHNmFsdklDMEhzQUxFRFNwcVUxSE9Qamc5NTRRUXlySjdLbXdzVTJBYWUyYTJ3?oc=5,France (FR),CS,"Cyber & IT Security (Ransomware attacks, IT/system outages, data breaches at key suppliers)",Boeing (Direct),"Renton, WA, US",2.5
Aéronautique : Alphavest Capital et Boeing s’allient pour créer cinq centres au Maroc,Telquel.ma,2025-07-18 07:00:00,Aéronautique : Alphavest Capital et Boeing s’allient pour créer cinq centres au Maroc  Telquel.ma,https://news.google.com/rss/articles/CBMi1AFBVV95cUxOVk1CMjYxSnpzOExrYlN5VTRtRDRZSkdaQXlJbGRsbUR1ejl2QnFzdFJ5ZzFTNzZYVVpQUUlSdF9zbXVPcDRoT1BnZWZPc082QWNKbmdURWNWaXZGSzNYV1NjcnBseVVlQkJQT1FiSnBUWjRXeldYd2dDRFM0dDd5MUIxMFZGSFByMF9nVGlDUlVtWUhCUU9TU3BHQkRjVjc3Z1hWSVNRa2toZEd2U1dQRWVVRGlrZkpYOWFEWFhRbFZVc0ZrMWVqTzVxMG9xeDY0UHI3SQ?oc=5,France (FR),CS,"Cyber & IT Security (Ransomware attacks, IT/system outages, data breaches at key suppliers)",Boeing (Direct),"Renton, WA, US",2.5
Boeing et Lockheed Martin s’allient pour le futur bombardier de l’US Air Force,Zone Militaire,2013-10-26 07:00:00,Boeing et Lockheed Martin s’allient pour le futur bombardier de l’US Air Force  Zone Militaire,https://news.google.com/rss/articles/CBMisgFBVV95cUxPZk1qUGZqMzU2WllGc0NmMzdHbV9oTmFiUmQ3bmpROU90VU9yeWlESlJ5Q2tNV0FWV0tVTDVYZDBzTGNDRGxmUWhYdTNqUEY3eFhzQUR6aTRRR210TDBvdk4td0puTTJEb1M3eHAwblA0OXF6YWx2S3oxVEZubGI2aHE2MlhpNkRDUkFtR2N4bmRtR0V3Zlh3YW94Z1laaUlETGl1bE5yNDd6UlE2SV9fMy1n?oc=5,France (FR),CS,"Cyber & IT Security (Ransomware attacks, IT/system outages, data breaches at key suppliers)",Boeing (Direct),"Renton, WA, US",2.5
Riyadh Air: Boeing delays start-up,Voyages d'affaires,2025-01-20 08:00:00,Riyadh Air: Boeing delays start-up  Voyages d'affaires,https://news.google.com/rss/articles/CBMibkFVX3lxTE8zMURocnNxeUc4QVI5V0dfa3lzV19zRmVqcmFkOENqMnJIa1BDa1VxTzMwSnd2V1A0ZEVfdmRJQkpZcDYxOHY5dnJpTjB6N2lVX1I5R2YwbVFaQkkwY1A5M0t3bWhteDB0Ulk3SmN3?oc=5,France (FR),LT,"Logistics & Transportation (Rail delays, port congestion, shipping/air cargo capacity bottlenecks)",Boeing (Direct),"Renton, WA, US",5.0
Un incident s’est produit sur un vol Luxair entre Luxembourg et Dublin,Virgule.lu,2024-11-29 08:00:00,Un incident s’est produit sur un vol Luxair entre Luxembourg et Dublin  Virgule.lu,https://news.google.com/rss/articles/CBMiugFBVV95cUxQNDJmOXl6OUxQdURyNlNEYm9wU054Zkd2UGd2TWs3VnFVc3lBbENfazBsUk9pd3hhbkNoTkJSdkU4V1lKMG1EdVlHeUdKM3d2T0F0aEV0WHRuSzZ2eEg5ZFQ1ZWpCWGtvWWUwSEtacXAzaFdTRWwwMnYxcXlSd0VpcUdfYjRidTN5Q3B5enFUU0QwRklKYzZRXzRhMHVmN0hBYzB3S09zT21GMDN1NDVrMERLVFR4RHFoVXc?oc=5,France (FR),CS,"Cyber & IT Security (Ransomware attacks, IT/system outages, data breaches at key suppliers)",Undetermined Supplier,"Toulouse, FR",2.5
Le successeur du Boeing B-52 sera construit par Northrop-Grumman,Avionslegendaires.net,2015-10-29 07:00:00,Le successeur du Boeing B-52 sera construit par Northrop-Grumman  Avionslegendaires.net,https://news.google.com/rss/articles/CBMisgFBVV95cUxOZ2Q0aGJiTXdNTk5yanMwZkR4WmZoVUlobGcwaWg4UjNpM3lldEJYTFJYZGVCdXVjSmZKbFFDMkxaTU5KandIT2gtNV9PN0NEakdhMjZoQlJLdGNXbnJ3aDMwQThaT1VHUGFvOC1WaXNZbUxfaFB0dHJrVXVTZHRiS0pTMVB5SE9oRXBSRnQ4RnpUSzJxOE9IX1o3R0Y2SW1FZXpXUTRvUWFQX2tvNHF5MTRB?oc=5,France (FR),CS,"Cyber & IT Security (Ransomware attacks, IT/system outages, data breaches at key suppliers)",Boeing (Direct),"Renton, WA, US",2.5
Alphavest Capital et Boeing s’unissent pour renforcer l’industrie aéronautique marocaine,Infomédiaire,2025-07-18 07:00:00,Alphavest Capital et Boeing s’unissent pour renforcer l’industrie aéronautique marocaine  Infomédiaire,https://news.google.com/rss/articles/CBMitwFBVV95cUxNMEVRbC1sNThwREtJeGZsZ1NDY0tQeThuRDF1azNuczlZMzhJTElPMGwyeS1PWTlVOG9pLWt5S2IxdUlzeXlCOFVhSjRTbHoxMDM1cjNhYUhPYWVpNElSZE5jMEhUZnZnRTg5SVI1UWFnRHVHWDFwRllzWlgzb1lfenNBWmNZR0U3d2NaNjhVN1hLRnUyVUFPM2VXNkJyc1lrTnFmeERKUVp3V0RXQzljb1lJazhzTUU?oc=5,France (FR),CS,"Cyber & IT Security (Ransomware attacks, IT/system outages, data breaches at key suppliers)",Boeing (Direct),"Renton, WA, US",2.5
"Boeing, Airline Partners Set New Standard for Parts Authentication",Investing News Network,2025-10-13 07:00:00,"Boeing, Airline Partners Set New Standard for Parts Authentication  Investing News Network",https://news.google.com/rss/articles/CBMilwFBVV95cUxPdVlPVGMxY3M2aW96N0g5NzdTZDI0Q0QxMGdpeXM3Z2VNeDYtU1lnMDQ2WUNNOXQ1Sm4xbmJMcm5uRzdVcDZZcFFxSWh1M0hnUTNRT1UwMGcxa3Y3M2JVeEZ0U1UzODVHZVVwV3JmQ1JFdEZ3em5ScW1LR1J0cXo4NzhFMWpGdGo3aDhUVlY2WkowUUh0VERF?oc=5,France (FR),MP,"Manufacturing & Production (Autoclave downtime, kiln shutdowns, factory floor capacity constraints)",Boeing (Direct),"Renton, WA, US",2.5
Aéronautique : Alphavest Capital et Boeing vont créer des centres d’excellence au Maroc,La Vie éco,2025-07-18 07:00:00,Aéronautique : Alphavest Capital et Boeing vont créer des centres d’excellence au Maroc  La Vie éco,https://news.google.com/rss/articles/CBMiuwFBVV95cUxOVDhZbXgwd0RwRDBkclI1ODZrVHdvLVRiQkJPTlVRaFdMMmpUVVRVV0haSWo3TDVCWnA0WVBNQ3hJcm1HTmpCMFdsM01GSWktaFE5Zm1XMjJhS1djWWlsM0JsU05Eb3kyblBVdzNMcGdycmYybklpeFZQSzVqVXJFaW50UEZKMHRKMkN2cWRGM280VVRKbkMzUkpFRmVMdUpnLTFGS1FEY1JwYlBjcGZUQWQzTURWeUhHVXhj?oc=5,France (FR),CS,"Cyber & IT Security (Ransomware attacks, IT/system outages, data breaches at key suppliers)",Boeing (Direct),"Renton, WA, US",2.5
Alphavest Capital et Boeing s’accordent pour ouvrir cinq centres d’excellence aéronautique au Maroc,lopinion.ma,2026-01-25 18:09:20,Alphavest Capital et Boeing s’accordent pour ouvrir cinq centres d’excellence aéronautique au Maroc  lopinion.ma,https://news.google.com/rss/articles/CBMikwJBVV95cUxPQUJfMVNoSWx1MjBKQjdDUGxwbUN3ZTN1TUhPOWlER2RrYzFueEFPMDlZVTJWb01LZk9TUnp2dW4yaS11X3J6MW9LZVdBMnVDcVU5bVk2NDc2UnRnUTNJUExIemU0ajhvcWJTbE9ucmNveURseFdXREsxNmVhQThXSUZYdGk0TTlPMHphbWlCYXhLUEM5UTBKRkxrMVhvbjNIRDlzOEtTQnBxWGJyNWxXSVB3Y0ZJRTlxOWhhRlAyUF9KT0ZRMk5aRk5PSEh2b0Fwckg5UEkyb3lrVXAtVHhXZndEb0pzNEJ6cGFxbkpHT196ZkRxZ01mMUhadS1XZzRtbTdEeEl1UG4xUl9UaUJBZjJXVQ?oc=5,France (FR),CS,"Cyber & IT Security (Ransomware attacks, IT/system outages, data breaches at key suppliers)",Boeing (Direct),"Renton, WA, US",2.5
Ethiopian Airlines Commits to Order 11 Boeing 737 MAX Airplanes,Investing News Network,2025-11-17 08:00:00,Ethiopian Airlines Commits to Order 11 Boeing 737 MAX Airplanes  Investing News Network,https://news.google.com/rss/articles/CBMilAFBVV95cUxNNGk1N2l6R3U4NnJFWHM5cTRFRWtoWEFwZkpZUVpHb2puZXNmbkY2Sm9JRTVPZHBBdFhyZmRuLTdTQXVNMHdWSHJWMXJITkkwM0llZzAwckFkU1M1ZDBhd21aM2NlVHpsNUFUYWpQblhoR0FlZWR0LVJHbmNpZlpXV2dkYWJzRHItZndYNHRNVURQRHhr?oc=5,France (FR),CS,"Cyber & IT Security (Ransomware attacks, IT/system outages, data breaches at key suppliers)",Boeing (Direct),"Renton, WA, US",2.5
Boeing s’allie à l’UM6P pour dynamiser l’industrie marocaine,Le Matin.ma,2025-06-18 07:00:00,Boeing s’allie à l’UM6P pour dynamiser l’industrie marocaine  Le Matin.ma,https://news.google.com/rss/articles/CBMinwFBVV95cUxQZFJFRy0yb05PNElKMFh1RVVDQXlqYmdjeXhFZmZ4bkluRTBDRWVkU2liR1NwSU1SbFliblpXSDlqdEczdWxkU2xmb3RlN0tNa1pjRWFlbFdFcWIwSDJNdDFfQl9RY2pJdkFrSFVjS09hOHNjTk1VcHp0VWM2NW11WFJiQmVoLUdPdlZwOHBZLXRTUU5yb194aEZNWlFFXzjSAaQBQVVfeXFMUDZ6Q0NNc0JtQmM1N1lBenBLa1RNVUlNRUdzMFBvQ0pHTmg0TllOcnRkVzM2RWQwTHVaN3ZkM3ZCXzB2TVdwQnQ1V09oVXhmbVZ3LS01dC1vbVdpMVFLWGZrN2xNaldzYnJnSHE1dDA4UWl3S2tZeXQ0cDVFaUhSR3ZlS01iOHg0U3J6eVNLTm5ucjNKYWxSSnFwb2dQeTZpMmduMG8?oc=5,France (FR),MP,"Manufacturing & Production (Autoclave downtime, kiln shutdowns, factory floor capacity constraints)",Boeing (Direct),"Renton, WA, US",2.5
Alphavest Capital et Boeing vont lancer cinq centres d'excellence aéronautique au Maroc,Medias24,2025-07-18 07:00:00,Alphavest Capital et Boeing vont lancer cinq centres d'excellence aéronautique au Maroc  Medias24,https://news.google.com/rss/articles/CBMiuwFBVV95cUxQYXJ2d1h6MU5iQmstdDE5Um9uUjc4empLUFJiTS1aYUxzUjUtSHdySlNEaUF4c3U3bTJ3WDFVTXZ1NWJMZ3UxaFZrTkw4QWdvbkJ0U0gzeThDblhNRTUwYUdHWjVmS08zWTVJZi1IY0NGRUtQUjZ1dDI2T3VNUVhKekVBak5UN3p0MGFVc19CWnNWM2tTVXJGZ3BXR0pUSnR1S2lLNHlUUHhFTkpIcGJHVXpWYm01T01CWGJB?oc=5,France (FR),CS,"Cyber & IT Security (Ransomware attacks, IT/system outages, data breaches at key suppliers)",Boeing (Direct),"Renton, WA, US",2.5
Boeing partners with Casablanca Aéronautique to boost 737 MAX production in Morocco,Yabiladi.com,2025-06-16 07:00:00,Boeing partners with Casablanca Aéronautique to boost 737 MAX production in Morocco  Yabiladi.com,https://news.google.com/rss/articles/CBMingFBVV95cUxQN3JUODNTOWtnZHRlUlJ3Q2tuVGpYVWJZaXUxZWJJSFdMdmI5SVZYTTU2Wi05eDVqaWVPelV1MU03OWQxeGhidUR2cmZUV1otTm9qTG8tMTFORUJWNFZ1N1FQWEVld3k5aTMxMHZtcVM3SXFTVTZac0JzUnJmWlZheVJjNm1XMXBHcVA5Vk9jQlVlbFp5cndxSW9aU01Tdw?oc=5,France (FR),CS,"Cyber & IT Security (Ransomware attacks, IT/system outages, data breaches at key suppliers)",Boeing (Direct),"Renton, WA, US",2.5
"Ecosystème Boeing : E2IP Technologies, 11ème fournisseur à s'installer au Maroc",Finances News Hebdo,2019-10-23 07:00:00,"Ecosystème Boeing : E2IP Technologies, 11ème fournisseur à s'installer au Maroc  Finances News Hebdo",https://news.google.com/rss/articles/CBMivgFBVV95cUxQVFh0alNOUE9nYnFMaUtEd0lYcDgwZk5OMmJYV0lnNW5OSWJiMjlRcllVUno4VFZOSnhaNmkyWW55QXc2alR1YVM1SENWdmo4VFFzQWxCVk9vcGVRZEt2Q1VsU2o4MDRtRTd2WktLcE1ycVV5TzZKVzBXakNKSkhhYWpCbWtjbzNlX2VuaTh1OG8yZmExQ2dqNDJJZ2x5d3VPeERjSGtQT1BYNVBrbUVFQ2VMQkdQN09nN2R3Z0tB?oc=5,France (FR),FC,"Financial & Corporate (Supplier bankruptcy, distress, mergers & acquisitions, re-verticalization)",Boeing (Direct),"Renton, WA, US",2.5
"United States: Boeing announces 17,000 job cuts amid ongoing employee strike",Senenews,2024-10-12 07:00:00,"United States: Boeing announces 17,000 job cuts amid ongoing employee strike  Senenews",https://news.google.com/rss/articles/CBMixAFBVV95cUxOcVpyZEFDZWxXaUF5V1VSdkRENGZPV2tQWmtubDZlbHZuWnJRWGhTUGM3S1pJb3hxWDRTSXBJQmdkZU5sTjlCRGIxSy1OZ0hFbjNHSGFhcEpmdWZLNDVnYlNhZjdWQ2R0THBhWk40eHQ0Tk5QMjY2Z0c4NGhwNVMzMTRqSTJfTnBoWkxXbnpvai1uLWEyakpydzNpc0tTT0hrR01CMGFIM2E2b2wyQWw4RmpBUlJMVG03MVZmYkUxME9QTGJh?oc=5,France (FR),LW,"Labor & Workforce (Strikes, union disputes, labor shortages, layoffs, negotiations)",Boeing (Direct),"Renton, WA, US",5.0
